Date,Track,Race Name,Race,Market,Selection,Number,Horse,RP,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP,Value,,
24/01/2024,Doomben,R3 1650m 3yo,3,223873953,62789010,6,Yeah Copy,47.72,0,114.25,0,17.5,0.012202839,,
24/01/2024,Doomben,R3 1650m 3yo,3,223873953,64051771,7,Autora,51.73,0,26.42,0,4.5,-0.018518971,,
24/01/2024,Doomben,R3 1650m 3yo,3,223873953,65204457,1,Datinka,24.54,0,17.9,0,3.7,-0.015116126,,
24/01/2024,Doomben,R3 1650m 3yo,3,223873953,65204458,2,Flywheel,4.41,0,5.77,0,1.77,0.053447144,,
24/01/2024,Doomben,R3 1650m 3yo,3,223873953,65204459,5,Surreal I Am,2.76,1,2.38,1,1.27,-0.057849227,,
24/01/2024,Doomben,R3 1650m 3yo,3,223873953,65204461,12,Cypher Prince,48.96,0,166.64,0,20.91,0.014423876,,
24/01/2024,Doomben,R4 1110m Hcap,4,223873960,38545390,4,Tikka Ready,22.61,1,11.39,1,2.7,-0.043568095,,
24/01/2024,Doomben,R4 1110m Hcap,4,223873960,41307846,5,Airstrike,26,0,23.01,0,4.7,-0.004997827,,
24/01/2024,Doomben,R4 1110m Hcap,4,223873960,4958910,10,Duly Elected,15.68,0,26.07,0,4.75,0.025417244,,
24/01/2024,Doomben,R4 1110m Hcap,4,223873960,51432498,9,Shapin Power,22.71,0,18.5,0,3.75,-0.010020589,,
24/01/2024,Doomben,R4 1110m Hcap,4,223873960,53612674,6,The Lions Gate,14.36,0,14,0,3.01,-0.001790688,,
24/01/2024,Doomben,R4 1110m Hcap,4,223873960,57809792,3,Fukubana,2,0,2.32,1,1.34,0.068965517,,
24/01/2024,Doomben,R4 1110m Hcap,4,223873960,65204464,2,Piece Of Turf,26.58,0,18.71,1,3.7,-0.015825082,,
24/01/2024,Doomben,R4 1110m Hcap,4,223873960,65204465,7,Great Aspirations,4.94,0,4.7,0,1.65,-0.010336808,,
24/01/2024,Doomben,R5 1050m Hcap,5,223873967,28101520,8,Spinning Spirit,29.08,0,52.58,0,3.9,0.015369257,,
24/01/2024,Doomben,R5 1050m Hcap,5,223873967,38925211,4,Rusheen,13.47,0,21,0,2.24,0.026620002,,
24/01/2024,Doomben,R5 1050m Hcap,5,223873967,41809995,3,Rubinocchi,5.6,0,5.39,1,1.38,-0.006957328,,
24/01/2024,Doomben,R5 1050m Hcap,5,223873967,56807262,10,Ring Of Steel,1.84,1,1.61,1,1.09,-0.077639752,,
24/01/2024,Doomben,R5 1050m Hcap,5,223873967,7336326,11,Fumiko,5.9,0,8.4,1,1.48,0.050443906,,
24/01/2024,Doomben,R6 1650m Hcap,6,223873974,28420259,3,A Big Chance,12.41,0,13,0,2.92,0.0036571,,
24/01/2024,Doomben,R6 1650m Hcap,6,223873974,37996232,5,Thunder Mania,10.54,0,10,1,2.37,-0.00512334,,
24/01/2024,Doomben,R6 1650m Hcap,6,223873974,39387879,14,Force Me,58.2,0,230,0,25,0.012834304,,
24/01/2024,Doomben,R6 1650m Hcap,6,223873974,41408798,11,Duchess Bree,68.02,0,85,0,9.46,0.002936852,,
24/01/2024,Doomben,R6 1650m Hcap,6,223873974,45023107,12,Zattastar,9.81,0,38,0,4.77,0.07562101,,
24/01/2024,Doomben,R6 1650m Hcap,6,223873974,45023117,9,Gracie Blue,7.7,0,14,1,2.8,0.058441558,,
24/01/2024,Doomben,R6 1650m Hcap,6,223873974,51476841,13,Serenade The Cat,8.62,0,13.5,0,2.65,0.041935207,,
24/01/2024,Doomben,R6 1650m Hcap,6,223873974,65204469,6,Secretly Better,9.97,0,16.74,0,3.25,0.040563746,,
24/01/2024,Doomben,R6 1650m Hcap,6,223873974,65204470,10,Smooth Torque,2.9,1,1.75,1,1.16,-0.226600985,,
24/01/2024,Doomben,R7 1350m Hcap,7,223873981,24538126,5,King Of The Desert,30.26,0,137.13,1,19.5,0.025754576,,
24/01/2024,Doomben,R7 1350m Hcap,7,223873981,36772729,13,Sista Elenore,72.51,0,91.62,0,19.93,0.002876554,,
24/01/2024,Doomben,R7 1350m Hcap,7,223873981,41589385,8,No More Red,143.12,0,259.84,0,44.88,0.003138621,,
24/01/2024,Doomben,R7 1350m Hcap,7,223873981,41762474,9,Tarex,27.33,0,26.9,0,6.8,-0.000584893,,
24/01/2024,Doomben,R7 1350m Hcap,7,223873981,49268497,15,Kobenhavn,4.47,0,3.57,0,1.74,-0.056398398,,
24/01/2024,Doomben,R7 1350m Hcap,7,223873981,52014125,7,Hill Billy Flyer,24.24,0,19.24,0,4.4,-0.010720927,,
24/01/2024,Doomben,R7 1350m Hcap,7,223873981,53447666,2,Adonisea,14.23,0,22,0,4.81,0.024819523,,
24/01/2024,Doomben,R7 1350m Hcap,7,223873981,54109534,12,Selling Sunset,75.29,1,39.05,1,8.2,-0.012326218,,
24/01/2024,Doomben,R7 1350m Hcap,7,223873981,56089515,10,Extessive,8.79,0,16.5,0,3.93,0.053159582,,
24/01/2024,Doomben,R7 1350m Hcap,7,223873981,59620162,18,Negation,8.53,0,4.9,0,1.9,-0.086848338,,
24/01/2024,Doomben,R7 1350m Hcap,7,223873981,65204471,4,Crazy Brave,3.7,0,4.7,0,1.78,0.057504313,,
24/01/2024,Doomben,R7 1350m Hcap,7,223873981,65204472,14,Roconono,34.45,0,119.92,0,22,0.020688684,,
24/01/2024,Doomben,R7 1350m Hcap,7,223873981,65204473,16,Russian Mystic,32.49,0,17.02,1,4.51,-0.027975705,,
24/01/2024,Gosford,R1 1600m Mdn,1,223875896,1540690,8,Royal Promise,13.43,0,12.62,0,3.04,-0.004779139,,
24/01/2024,Gosford,R1 1600m Mdn,1,223875896,3299957,6,Beach Party,2.7,0,4.46,0,1.44,0.146155124,,
24/01/2024,Gosford,R1 1600m Mdn,1,223875896,60183590,2,President Victory,50.07,0,58.05,0,11,0.00274551,,
24/01/2024,Gosford,R1 1600m Mdn,1,223875896,61522482,1,Ambitious Creek,16.29,0,12.65,1,3.82,-0.017664029,,
24/01/2024,Gosford,R1 1600m Mdn,1,223875896,63122870,3,You And I,16.33,0,22.11,0,5.5,0.016008584,,
24/01/2024,Gosford,R1 1600m Mdn,1,223875896,65204318,4,Pantsman,185.11,0,135.62,0,16,-0.00197135,,
24/01/2024,Gosford,R1 1600m Mdn,1,223875896,65204319,5,Aquatica,5.58,0,6.28,1,2.43,0.019975801,,
24/01/2024,Gosford,R1 1600m Mdn,1,223875896,65204320,9,Wecansay Dun,5.69,1,3.65,1,1.72,-0.098225678,,
24/01/2024,Gosford,R1 1600m Mdn,1,223875896,65204321,10,Willinga Extreme,19.11,0,7.2,0,2.7,-0.086560265,,
24/01/2024,Gosford,R2 2600m Hcap,2,223875904,1027553,7,Gallivanter,29.25,0,20,0,4.3,-0.015811966,,
24/01/2024,Gosford,R2 2600m Hcap,2,223875904,2043598,3,Highness,7.19,0,5.5,0,2.77,-0.042736123,,
24/01/2024,Gosford,R2 2600m Hcap,2,223875904,2524703,8,Italiano,26.18,0,60,1,8.4,0.02153043,,
24/01/2024,Gosford,R2 2600m Hcap,2,223875904,36423728,5,Kikikapow,8.76,0,11.44,0,3.15,0.026742664,,
24/01/2024,Gosford,R2 2600m Hcap,2,223875904,41844547,6,Will To Excel,9.31,0,16.5,1,3.75,0.046805325,,
24/01/2024,Gosford,R2 2600m Hcap,2,223875904,42087995,1,Flambeur,4.72,0,4.4,0,1.64,-0.01540832,,
24/01/2024,Gosford,R2 2600m Hcap,2,223875904,63083960,4,The Big Biig,4.63,1,4.87,1,1.57,0.010643912,,
24/01/2024,Gosford,R2 2600m Hcap,2,223875904,7049417,2,Grenoble,7.19,0,6.8,0,2.44,-0.007976765,,
24/01/2024,Gosford,R3 1200m Mdn,3,223875912,56089458,1,December Sky,27.08,0,72.6,0,9.76,0.023153517,,
24/01/2024,Gosford,R3 1200m Mdn,3,223875912,57078146,7,Lone Star Dream,193.22,0,887.83,0,55,0.004049106,,
24/01/2024,Gosford,R3 1200m Mdn,3,223875912,57411750,13,Starmae,6.08,0,5.3,1,1.66,-0.024205561,,
24/01/2024,Gosford,R3 1200m Mdn,3,223875912,57593323,3,Luai,30.09,0,37.31,0,5.2,0.006431167,,
24/01/2024,Gosford,R3 1200m Mdn,3,223875912,63296716,10,All Too Zatso,35.75,0,46,1,6.54,0.006232898,,
24/01/2024,Gosford,R3 1200m Mdn,3,223875912,65204322,2,Lonhanova,66.48,0,65,0,9.4,-0.000342497,,
24/01/2024,Gosford,R3 1200m Mdn,3,223875912,65204323,5,Artemis Arrows,4.08,0,3.61,0,1.58,-0.031910271,,
24/01/2024,Gosford,R3 1200m Mdn,3,223875912,65204324,6,Das Kapital,13.59,1,9,1,2.14,-0.037527594,,
24/01/2024,Gosford,R3 1200m Mdn,3,223875912,65204327,12,Fickle,2.51,0,3,0,1.34,0.065073041,,
24/01/2024,Gosford,R4 1100m Mdn,4,223875920,3584532,8,Cressida,4.94,0,7.22,0,2.27,0.063924995,,
24/01/2024,Gosford,R4 1100m Mdn,4,223875920,58176998,1,Hongkong Harmony,9,0,7.25,1,2.28,-0.026819923,,
24/01/2024,Gosford,R4 1100m Mdn,4,223875920,6187204,9,Must Be Magic,6.9,0,6.82,0,2.41,-0.00170003,,
24/01/2024,Gosford,R4 1100m Mdn,4,223875920,64520048,5,Related Duty,50.59,0,52.5,1,8.58,0.000719133,,
24/01/2024,Gosford,R4 1100m Mdn,4,223875920,65204328,4,Oakfield Panther,11.14,0,8.4,0,2.68,-0.029281012,,
24/01/2024,Gosford,R4 1100m Mdn,4,223875920,65204329,6,The Ted Star,47.12,0,133.46,0,20.08,0.013729529,,
24/01/2024,Gosford,R4 1100m Mdn,4,223875920,65204330,7,Catchy Tunes,7.33,1,5.54,1,1.75,-0.044079767,,
24/01/2024,Gosford,R4 1100m Mdn,4,223875920,65204332,11,Sanbano,14.6,,,,,,,
24/01/2024,Gosford,R4 1100m Mdn,4,223875920,6532987,3,Maximum Ride,4.86,0,4.36,0,1.63,-0.023596481,,
24/01/2024,Gosford,R5 1600m Hcap,5,223875928,39800324,3,Rebels Edge,18.14,0,9.98,0,2.76,-0.045073609,,
24/01/2024,Gosford,R5 1600m Hcap,5,223875928,41561845,8,Buba,5.24,0,10.5,1,2.74,0.095601599,,
24/01/2024,Gosford,R5 1600m Hcap,5,223875928,41689498,10,Nothings Sacred,39.36,0,29.41,0,6.62,-0.008595536,,
24/01/2024,Gosford,R5 1600m Hcap,5,223875928,42900505,2,Notabadbuy,6.45,1,4.43,1,1.71,-0.070694875,,
24/01/2024,Gosford,R5 1600m Hcap,5,223875928,51294998,7,Denman Star,12.44,0,17.44,0,4.2,0.023046403,,
24/01/2024,Gosford,R5 1600m Hcap,5,223875928,62838924,1,Four Oclock Knock,4.74,0,6,0,1.98,0.044303797,,
24/01/2024,Gosford,R5 1600m Hcap,5,223875928,64342676,6,Smart As Smart,11.51,0,7.8,1,2.45,-0.041324155,,
24/01/2024,Gosford,R5 1600m Hcap,5,223875928,65204334,5,Saveadateforme,5.12,0,5.96,0,2.13,0.027527265,,
24/01/2024,Gosford,R6 1100m Hcap,6,223875936,36057640,1,Memoria,3.68,1,3.29,1,1.64,-0.032212237,,
24/01/2024,Gosford,R6 1100m Hcap,6,223875936,44160745,10,Our Musketeer,181.64,0,450,0,75,0.003283173,,
24/01/2024,Gosford,R6 1100m Hcap,6,223875936,45119979,6,Otycoon,6.66,0,3.12,1,1.41,-0.17036267,,
24/01/2024,Gosford,R6 1100m Hcap,6,223875936,47038860,15,Russian Assassin,95.66,0,46,0,5.2,-0.01128544,,
24/01/2024,Gosford,R6 1100m Hcap,6,223875936,58635051,11,Lion Class,14.41,0,34.1,0,6.25,0.040070739,,
24/01/2024,Gosford,R6 1100m Hcap,6,223875936,65204335,5,Triskelion,5.51,0,5.89,0,1.99,0.011708916,,
24/01/2024,Gosford,R6 1100m Hcap,6,223875936,65204337,12,Parmenio,22.21,0,19.5,0,3.95,-0.006257288,,
24/01/2024,Gosford,R6 1100m Hcap,6,223875936,65204339,14,Opito Ballerina,8.55,0,8.95,1,2.35,0.005227221,,
24/01/2024,Gosford,R6 1100m Hcap,6,223875936,937427,4,A Guinea,6.7,0,16.51,0,4.2,0.088684379,,
24/01/2024,Gosford,R7 1200m CL1,7,223875944,11044614,3,Canada Bay,30.18,0,21,0,4.71,-0.014484521,,
24/01/2024,Gosford,R7 1200m CL1,7,223875944,43798112,1,Deep Finesse,21.98,0,34,0,6.46,0.016084141,,
24/01/2024,Gosford,R7 1200m CL1,7,223875944,5769925,12,Direct Fire,31.78,0,16.5,0,4.12,-0.02913973,,
24/01/2024,Gosford,R7 1200m CL1,7,223875944,58844512,4,Coco Dreaming,2.12,0,2.43,0,1.33,0.060175479,,
24/01/2024,Gosford,R7 1200m CL1,7,223875944,63640315,11,Riva Damor,9.67,0,12,1,3.38,0.020079283,,
24/01/2024,Gosford,R7 1200m CL1,7,223875944,64762973,10,Monte Supreme,27.86,0,37.36,1,7.05,0.009127159,,
24/01/2024,Gosford,R7 1200m CL1,7,223875944,65204340,5,Externus,11.29,0,7.65,0,2.3,-0.042144995,,
24/01/2024,Gosford,R7 1200m CL1,7,223875944,65204341,6,Navy Blood,11.88,1,10.2,1,2.86,-0.013864132,,
24/01/2024,Gosford,R7 1200m CL1,7,223875944,65204342,8,Tiddilywinx,27.73,0,31.37,0,7.8,0.004184437,,
24/01/2024,Gosford,R7 1200m CL1,7,223875944,65204344,13,Lord Bob,22.47,0,34.66,0,6.4,0.015652081,,
24/01/2024,Gosford,R7 1200m CL1,7,223875944,65204345,14,Geewiz Johnny,39.28,0,18,0,3.83,-0.030097307,,
24/01/2024,Matamata,R1 1600m Mdn,1,223842098,200858,3,Windsor Castle,27.65,0,26.09,0,,-0.002162496,,
24/01/2024,Matamata,R1 1600m Mdn,1,223842098,5224064,7,Trump Card,7.05,0,9.6,0,,0.037677305,,
24/01/2024,Matamata,R1 1600m Mdn,1,223842098,52311230,9,Diamonds For Jen,39.64,0,24.1,0,,-0.016266733,,
24/01/2024,Matamata,R1 1600m Mdn,1,223842098,53089815,4,Jazz With Dragon,29.76,0,43.72,0,,0.010729323,,
24/01/2024,Matamata,R1 1600m Mdn,1,223842098,53679619,10,Toko Ono,11.51,1,8.58,1,,-0.029669143,,
24/01/2024,Matamata,R1 1600m Mdn,1,223842098,55904428,11,Xrated,16.02,0,22.95,1,,0.018848988,,
24/01/2024,Matamata,R1 1600m Mdn,1,223842098,62474125,8,Belle Laurel,37.85,0,190,0,,0.021156921,,
24/01/2024,Matamata,R1 1600m Mdn,1,223842098,63858706,20,Breezylexus,105.85,0,700.16,0,,0.008019086,,
24/01/2024,Matamata,R1 1600m Mdn,1,223842098,65121049,6,Ruler Of Egypt,5.98,0,5.78,0,,-0.0057863,,
24/01/2024,Matamata,R1 1600m Mdn,1,223842098,65121050,12,Qali Al Farrasha,3.02,0,2.7,1,,-0.039244543,,
24/01/2024,Matamata,R1 1600m Mdn,1,223842098,65121052,15,Aunty Cuckoo,41.9,0,100,0,,0.013866348,,
24/01/2024,Matamata,R1 1600m Mdn,1,223842098,65121053,16,Coppers,27.28,0,32,0,,0.005406891,,
24/01/2024,Matamata,R1 1600m Mdn,1,223842098,65121055,19,Camacho,52.61,0,46.47,0,,-0.002511467,,
24/01/2024,Matamata,R2 1600m Mdn,2,223842100,2976742,14,Soraya,35.71,0,40,0,,0.00300336,,
24/01/2024,Matamata,R2 1600m Mdn,2,223842100,4383797,7,Usain,12.01,0,10,0,,-0.016736053,,
24/01/2024,Matamata,R2 1600m Mdn,2,223842100,4800579,18,Boom Boom,69.92,0,160,0,,0.008052059,,
24/01/2024,Matamata,R2 1600m Mdn,2,223842100,51685027,10,Clairiere,21.74,0,19.94,0,,-0.004152291,,
24/01/2024,Matamata,R2 1600m Mdn,2,223842100,560355,2,Bamboozle,18.4,0,17.79,0,,-0.001863529,,
24/01/2024,Matamata,R2 1600m Mdn,2,223842100,58748308,9,Donut,60.64,0,159.34,0,,0.010214877,,
24/01/2024,Matamata,R2 1600m Mdn,2,223842100,63704130,1,Horonuku,18.85,0,16.5,0,,-0.007555663,,
24/01/2024,Matamata,R2 1600m Mdn,2,223842100,65121054,17,Giovanni,87,0,627.22,0,,0.009899916,,
24/01/2024,Matamata,R2 1600m Mdn,2,223842100,65121057,4,Brucey Lee,33.33,0,90,1,,0.018891889,,
24/01/2024,Matamata,R2 1600m Mdn,2,223842100,65121058,5,Ever Charm,7.02,0,6.6,0,,-0.009065009,,
24/01/2024,Matamata,R2 1600m Mdn,2,223842100,65121059,8,Kiszkah,14.44,0,7.2,0,,-0.069636811,,
24/01/2024,Matamata,R2 1600m Mdn,2,223842100,65121060,11,Inspired By Art,2.76,1,3.48,1,,0.074962519,,
24/01/2024,Matamata,R2 1600m Mdn,2,223842100,6741484,6,Let It Ride,11.24,0,13,1,,0.012044895,,
24/01/2024,Matamata,R3 1400m Hcap,3,223842102,13688232,2,Sun And Heir,5.94,0,6.14,0,,0.005483719,,
24/01/2024,Matamata,R3 1400m Hcap,3,223842102,27768251,4,The Master,12.24,0,7.35,1,,-0.054355075,,
24/01/2024,Matamata,R3 1400m Hcap,3,223842102,38597389,7,Mini Mystic,6.61,0,9.56,0,,0.04668342,,
24/01/2024,Matamata,R3 1400m Hcap,3,223842102,40976830,10,Wey Too Cool,28.24,0,163.44,0,,0.029292312,,
24/01/2024,Matamata,R3 1400m Hcap,3,223842102,42170718,8,Marcella,10.92,0,10.93,0,,8.38E-05,,
24/01/2024,Matamata,R3 1400m Hcap,3,223842102,42560359,3,Opaea Joe,9.34,1,6,1,,-0.059600286,,
24/01/2024,Matamata,R3 1400m Hcap,3,223842102,42625845,11,Savage Love,83.17,0,200,0,,0.007023566,,
24/01/2024,Matamata,R3 1400m Hcap,3,223842102,46291506,1,Mighty Bright,12.05,0,12.64,0,,0.003873628,,
24/01/2024,Matamata,R3 1400m Hcap,3,223842102,51858430,6,Chantari Bay,6.13,0,7.68,1,,0.032923804,,
24/01/2024,Matamata,R3 1400m Hcap,3,223842102,65121061,5,Ocean Road,32.92,0,120,0,,0.022043337,,
24/01/2024,Matamata,R3 1400m Hcap,3,223842102,65121062,9,Lebowski,13.14,0,9.24,0,,-0.032121607,,
24/01/2024,Matamata,R4 1400m Hcap,4,223842104,20599962,1,Mr Universe,22.61,0,40,0,,0.019228218,,
24/01/2024,Matamata,R4 1400m Hcap,4,223842104,37749465,3,Sophisticardo,8.47,0,22,0,,0.072609209,,
24/01/2024,Matamata,R4 1400m Hcap,4,223842104,50529026,7,Polly Plum,8.38,0,14.87,0,,0.052082247,,
24/01/2024,Matamata,R4 1400m Hcap,4,223842104,50880238,4,Charmario,14.51,0,10.44,0,,-0.026867453,,
24/01/2024,Matamata,R4 1400m Hcap,4,223842104,51294588,9,Sequoia Star,10.9,0,10.37,1,,-0.004688896,,
24/01/2024,Matamata,R4 1400m Hcap,4,223842104,5372099,2,Financier,3.01,1,3.25,1,,0.024533606,,
24/01/2024,Matamata,R4 1400m Hcap,4,223842104,55781438,6,Inca Belle,7.02,0,5.53,1,,-0.038381684,,
24/01/2024,Matamata,R4 1400m Hcap,4,223842104,59280037,5,Da Optimist,23.08,0,23,0,,-0.000150705,,
24/01/2024,Matamata,R4 1400m Hcap,4,223842104,65121063,8,Lord Jimmy,25.06,0,9.46,0,,-0.065804015,,
24/01/2024,Matamata,R5 1200m 2yo,5,223842106,3404052,6,Lotus,14.21,0,9,1,,-0.040738134,,
24/01/2024,Matamata,R5 1200m 2yo,5,223842106,49913807,7,Conflict,24.36,0,36,0,,0.013273125,,
24/01/2024,Matamata,R5 1200m 2yo,5,223842106,5719165,4,Skymax,15.24,0,34,0,,0.036205033,,
24/01/2024,Matamata,R5 1200m 2yo,5,223842106,59555389,2,Take The Crown,26.14,0,22.83,0,,-0.005546468,,
24/01/2024,Matamata,R5 1200m 2yo,5,223842106,64084169,1,Unbridled Joy,2.2,1,2.45,1,,0.046382189,,
24/01/2024,Matamata,R5 1200m 2yo,5,223842106,65121064,5,Debbi Harri,11.72,0,8,0,,-0.039675768,,
24/01/2024,Matamata,R5 1200m 2yo,5,223842106,65121065,8,Lavender Haze,32.25,0,18.8,1,,-0.022183737,,
24/01/2024,Matamata,R5 1200m 2yo,5,223842106,8656062,3,Osteria,4.68,0,5.37,0,,0.027455474,,
24/01/2024,Matamata,R6 2000m Mdn,6,223842108,19376456,3,Bocage,26.16,0,40,0,,0.0132263,,
24/01/2024,Matamata,R6 2000m Mdn,6,223842108,42444217,13,Shimmering,50.01,0,75,0,,0.006662667,,
24/01/2024,Matamata,R6 2000m Mdn,6,223842108,4492658,10,Pure Delight,4.46,0,3.94,1,,-0.02959186,,
24/01/2024,Matamata,R6 2000m Mdn,6,223842108,48015562,11,Rita Bonita,12.92,0,13,0,,0.000476304,,
24/01/2024,Matamata,R6 2000m Mdn,6,223842108,51178520,4,Primo Vino,10.48,0,18,0,,0.039864292,,
24/01/2024,Matamata,R6 2000m Mdn,6,223842108,56451417,15,She Wrote More,12.68,0,12,0,,-0.00446898,,
24/01/2024,Matamata,R6 2000m Mdn,6,223842108,62355133,2,Beau Ondago,12.57,0,22.97,1,,0.036019449,,
24/01/2024,Matamata,R6 2000m Mdn,6,223842108,62355180,9,Polamalu,41.31,0,32,0,,-0.007042786,,
24/01/2024,Matamata,R6 2000m Mdn,6,223842108,62474171,1,Rum And Rumour,7.71,0,8,0,,0.004701686,,
24/01/2024,Matamata,R6 2000m Mdn,6,223842108,64263898,16,Byron Bay,49.38,0,85.26,0,,0.008522284,,
24/01/2024,Matamata,R6 2000m Mdn,6,223842108,64367992,12,Little Miss Wonder,32.53,0,17.56,0,,-0.026206754,,
24/01/2024,Matamata,R6 2000m Mdn,6,223842108,65121066,5,Sayan,11.71,1,6.6,1,,-0.066118055,,
24/01/2024,Matamata,R6 2000m Mdn,6,223842108,65121067,6,Magical Road,17.32,0,21.18,0,,0.010522367,,
24/01/2024,Matamata,R6 2000m Mdn,6,223842108,65121068,7,Salvin,26.16,0,59.94,0,,0.02154295,,
24/01/2024,Matamata,R7 2000m Hcap,7,223842110,1483888,1,Extortion,10.88,0,12.5,0,,0.011911765,,
24/01/2024,Matamata,R7 2000m Hcap,7,223842110,38607605,9,Wheao,20.22,0,59.94,0,,0.032772634,,
24/01/2024,Matamata,R7 2000m Hcap,7,223842110,43668529,6,Pow Tong,9.03,0,9.84,0,,0.009115955,,
24/01/2024,Matamata,R7 2000m Hcap,7,223842110,50354059,15,Arjays Flight,7.56,0,6.38,1,,-0.02446468,,
24/01/2024,Matamata,R7 2000m Hcap,7,223842110,50880419,11,Strange Love,25.01,0,13.5,0,,-0.034090068,,
24/01/2024,Matamata,R7 2000m Hcap,7,223842110,54309211,16,Espresso To Go,28.26,0,25.65,0,,-0.003600651,,
24/01/2024,Matamata,R7 2000m Hcap,7,223842110,5570854,8,Theoden,27.36,0,20.92,0,,-0.01125144,,
24/01/2024,Matamata,R7 2000m Hcap,7,223842110,61861018,3,Infer,9.32,1,7.21,1,,-0.031400118,,
24/01/2024,Matamata,R7 2000m Hcap,7,223842110,65121070,2,Hula Beat,11.04,0,25,0,,0.05057971,,
24/01/2024,Matamata,R7 2000m Hcap,7,223842110,65121071,7,State Of Fear,6.46,0,7,1,,0.011941619,,
24/01/2024,Matamata,R7 2000m Hcap,7,223842110,65121072,10,In Her Presence,17.1,0,15,0,,-0.008187135,,
24/01/2024,Matamata,R7 2000m Hcap,7,223842110,65121073,13,Complicate,20.22,0,16,0,,-0.013044016,,
24/01/2024,Matamata,R7 2000m Hcap,7,223842110,65121074,14,Freyjas Goddess,35.01,0,120,0,,0.020229934,,
24/01/2024,Matamata,R7 2000m Hcap,7,223842110,65121075,19,Super Gunn,68.65,0,130.31,0,,0.006892634,,
24/01/2024,Matamata,R8 1200m Mdn,8,223842112,1042173,4,Cinnamon Girl,11.59,0,16.73,1,,0.026508414,,
24/01/2024,Matamata,R8 1200m Mdn,8,223842112,298955,3,Malmaison,5.12,0,4.19,0,,-0.043350984,,
24/01/2024,Matamata,R8 1200m Mdn,8,223842112,379233,2,Huzzah,11.17,1,23,1,,0.046047254,,
24/01/2024,Matamata,R8 1200m Mdn,8,223842112,53254908,8,Agatha,28.22,0,30,0,,0.002102528,,
24/01/2024,Matamata,R8 1200m Mdn,8,223842112,61187515,12,Lady Of Court,24.17,0,35.28,0,,0.013028932,,
24/01/2024,Matamata,R8 1200m Mdn,8,223842112,63608853,1,Shawshank,8.75,0,11.5,0,,0.027329193,,
24/01/2024,Matamata,R8 1200m Mdn,8,223842112,64875500,9,My Girl Candy,32.69,0,44.76,0,,0.008249018,,
24/01/2024,Matamata,R8 1200m Mdn,8,223842112,64875501,10,Vallarta,4.28,0,3.1,1,,-0.088935785,,
24/01/2024,Matamata,R8 1200m Mdn,8,223842112,65121077,5,Gran Caballo,11.01,0,14,0,,0.01939795,,
24/01/2024,Matamata,R8 1200m Mdn,8,223842112,65121079,14,Miss Anna Lee,20.24,0,21.66,0,,0.003239063,,
24/01/2024,Matamata,R8 1200m Mdn,8,223842112,65121085,20,Bolster,30.05,0,22.76,0,,-0.010658861,,
24/01/2024,Matamata,R9 1400m Mdn,9,223842114,11732018,1,Radradra,8.32,0,15.84,1,,0.057060995,,
24/01/2024,Matamata,R9 1400m Mdn,9,223842114,326796,4,Deep Purple,83.15,0,220,0,,0.007481004,,
24/01/2024,Matamata,R9 1400m Mdn,9,223842114,53785257,8,Pure Fiction,26.1,0,24.76,0,,-0.002073546,,
24/01/2024,Matamata,R9 1400m Mdn,9,223842114,55789366,6,Tempest,3.75,0,8.8,0,,0.153030303,,
24/01/2024,Matamata,R9 1400m Mdn,9,223842114,57570236,5,Smokeshow,4.38,1,2.15,1,,-0.236805777,,
24/01/2024,Matamata,R9 1400m Mdn,9,223842114,64084143,12,Akenehi,6.58,0,7.34,1,,0.015735902,,
24/01/2024,Matamata,R9 1400m Mdn,9,223842114,64367961,17,Wainui Bay,30.53,0,32,0,,0.001504668,,
24/01/2024,Matamata,R9 1400m Mdn,9,223842114,65023087,2,Billy Peach,63.41,0,35.15,0,,-0.012679119,,
24/01/2024,Matamata,R9 1400m Mdn,9,223842114,65121086,9,Deebee Bellfer,18.64,0,29.76,0,,0.020045918,,
24/01/2024,Matamata,R9 1400m Mdn,9,223842114,65121088,14,Personally,15.88,0,12.15,0,,-0.019332235,,
24/01/2024,Matamata,R9 1400m Mdn,9,223842114,9310140,3,Muscovado,57.78,0,79.49,0,,0.004726828,,
24/01/2024,Matamata,R10 1600m Hcap,10,223842116,28004245,3,Ember Attack,92.57,0,67.34,0,,-0.004047379,,
24/01/2024,Matamata,R10 1600m Hcap,10,223842116,37081741,6,Mischief Managed,16.83,0,30,0,,0.026084373,,
24/01/2024,Matamata,R10 1600m Hcap,10,223842116,42200966,12,Hiwa,56.63,0,120,0,,0.009325152,,
24/01/2024,Matamata,R10 1600m Hcap,10,223842116,42878755,4,Jaffira,6.18,0,5.38,0,,-0.024061308,,
24/01/2024,Matamata,R10 1600m Hcap,10,223842116,49183151,15,Heart Of Alladin,29.38,0,78.27,0,,0.021260472,,
24/01/2024,Matamata,R10 1600m Hcap,10,223842116,50604744,2,Khafre,11.57,0,8.39,1,,-0.032759088,,
24/01/2024,Matamata,R10 1600m Hcap,10,223842116,50604751,13,Ominous,8.65,0,12.73,0,,0.037052341,,
24/01/2024,Matamata,R10 1600m Hcap,10,223842116,53254881,7,Stunning Maire,16.32,0,13.57,0,,-0.012417458,,
24/01/2024,Matamata,R10 1600m Hcap,10,223842116,64367996,11,Farewell To Eire,5.51,1,5.43,1,,-0.002673859,,
