Date,Code,State,Venue,Tipster,Market_Id,Selection_Id,Bet_Type,Best_Bet,Bet_Text,Selection_Name,Win_Lose,Bsp,Tipster_Profit,Back_Profit,Lay_Profit
17/06/2023,Thoroughbred,SA,Murray Bridge,Lachlan Mosley,215229729,36581245,back,FALSE,Back 1. Chief Altony,Chief Altony,0,4.90,-1.00,-1.00,0.26
17/06/2023,Thoroughbred,SA,Murray Bridge,Lachlan Mosley,215229735,43184673,back,FALSE,Back 5. Rockstar Meggsy,Rockstar Meggsy,0,12.70,-1.00,-1.00,0.09
17/06/2023,Thoroughbred,SA,Murray Bridge,Lachlan Mosley,215229741,39602793,back,FALSE,Back 5. Wolf Prince,Wolf Prince,0,3.37,-1.00,-1.00,0.42
17/06/2023,Thoroughbred,SA,Murray Bridge,Lachlan Mosley,215229759,55781610,back,FALSE,Back 11. Runaway Belle,Runaway Belle,0,5.90,-1.00,-1.00,0.20
17/06/2023,Thoroughbred,SA,Murray Bridge,Lachlan Mosley,215229759,37025179,back,FALSE,Back 13. Rizski,Rizski,0,71.25,-1.00,-1.00,0.01
17/06/2023,Thoroughbred,NSW,Rosehill,Linton Chataway,215225542,57113859,back,FALSE,Back 3. Tutta La Vita,Tutta La Vita,1,1.97,0.97,0.97,-1.00
17/06/2023,Thoroughbred,NSW,Rosehill,Linton Chataway,215225546,2448213,back,FALSE,Back 11. Ripped,Ripped,0,10.50,-1.00,-1.00,0.11
17/06/2023,Thoroughbred,NSW,Rosehill,Linton Chataway,215225550,57113873,back,FALSE,Back 7. Goomeri,Goomeri,0,3.44,-1.00,-1.00,0.41
17/06/2023,Thoroughbred,NSW,Rosehill,Linton Chataway,215225554,57113885,lay,FALSE,Lay 4. Touristic,Touristic,0,4.97,0.25,-1.00,0.25
17/06/2023,Thoroughbred,NSW,Rosehill,Linton Chataway,215225558,57113892,back,TRUE,Back 7. Fawkner Park,Fawkner Park,1,3.17,2.17,2.17,-1.00
17/06/2023,Thoroughbred,NSW,Rosehill,Linton Chataway,215225566,40961493,back,FALSE,Back 12. Zoumon,Zoumon,1,2.88,1.88,1.88,-1.00
17/06/2023,Thoroughbred,NSW,Rosehill,Linton Chataway,215225570,57113903,back,FALSE,Back 4. Vienna Princess,Vienna Princess,1,6.88,5.88,5.88,-1.00
17/06/2023,Thoroughbred,NSW,Rosehill,Linton Chataway,215225570,57113907,lay,TRUE,Lay 14. Anagain,Anagain,0,8.85,0.13,-1.00,0.13
17/06/2023,Thoroughbred,NSW,Rosehill,Tom Haylock,215225574,57113910,back,FALSE,Back 4. Space Tracker,Space Tracker,0,2.16,-1.00,-1.00,0.86
17/06/2023,Thoroughbred,NZ,Te Rapa,Mitchell Davis,215243928,39478512,back,FALSE,Back 2. Johny Johny,2. Johny Johny,1,2.74,1.74,1.74,-1.00
17/06/2023,Thoroughbred,NZ,Te Rapa,Mitchell Davis,215243940,23611760,lay,TRUE,Lay 1. Hacksaw Ridge,1. Hacksaw Ridge,0,6.20,0.19,-1.00,0.19
18/06/2023,Thoroughbred,VIC,Bendigo,Chris Camilleri,215268696,57148203,lay,TRUE,Lay 4. Electric Impulse,Electric Impulse,1,3.51,-1.00,2.51,-1.00
18/06/2023,Thoroughbred,VIC,Bendigo,Chris Camilleri,215268708,44591114,back,FALSE,Back 3. Dio,Dio,1,7.40,6.40,6.40,-1.00
18/06/2023,Thoroughbred,VIC,Bendigo,Chris Camilleri,215268716,21753846,back,FALSE,Back 1. Yeldarb,Yeldarb,0,9.20,-1.00,-1.00,0.12
18/06/2023,Harness,TAS,Hobart,Jamie Cockshutt,215270935,41298423,back,FALSE,Back 5. Mickey Oh,Mickey Oh,1,2.10,1.10,1.10,-1.00
18/06/2023,Harness,TAS,Hobart,Jamie Cockshutt,215270937,12785730,back,TRUE,Back 7. Harjeet,Harjeet,0,1.81,-1.00,-1.00,1.23
18/06/2023,Harness,TAS,Hobart,Jamie Cockshutt,215270939,24608801,back,FALSE,Back 4. Artyboy Glenwood,Artyboy Glenwood,0,6.60,-1.00,-1.00,0.18
18/06/2023,Harness,TAS,Hobart,Jamie Cockshutt,215270939,27379121,back,FALSE,Back 5. Mista Eagle,Mista Eagle,0,21.23,-1.00,-1.00,0.05
18/06/2023,Harness,TAS,Hobart,Jamie Cockshutt,215270941,57080344,back,FALSE,Back 10. Mucho Mover,Mucho Mover,0,2.58,-1.00,-1.00,0.63
